id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
10153-LA-PP_13618,"Vestido Isis Midi","Cor: LARANJA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-midi/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp,"Vestido Midi","Paola Giacomelli",459.99BRL,in stock,10153_13177,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,321.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA:LARANJA,tamanho:GG/M/G/PP/P:PP"
10153-BR-G_13616,"Vestido Isis Midi","Cor: BRANCO, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-midi/?attribute_pa_cor=branco&attribute_pa_tamanho=g,"Vestido Midi","Paola Giacomelli",459.99BRL,in stock,10153_13177,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,321.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA:BRANCO,tamanho:GG/M/G/PP/P:G"
10153-BR-M_13615,"Vestido Isis Midi","Cor: BRANCO, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-midi/?attribute_pa_cor=branco&attribute_pa_tamanho=m,"Vestido Midi","Paola Giacomelli",459.99BRL,in stock,10153_13177,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,321.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA:BRANCO,tamanho:GG/M/G/PP/P:M"
10153-BR-P_13614,"Vestido Isis Midi","Cor: BRANCO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-midi/?attribute_pa_cor=branco&attribute_pa_tamanho=p,"Vestido Midi","Paola Giacomelli",459.99BRL,in stock,10153_13177,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,321.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA:BRANCO,tamanho:GG/M/G/PP/P:P"
10153-BR-PP_13613,"Vestido Isis Midi","Cor: BRANCO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-midi/?attribute_pa_cor=branco&attribute_pa_tamanho=pp,"Vestido Midi","Paola Giacomelli",459.99BRL,in stock,10153_13177,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisMidi_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,321.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA:BRANCO,tamanho:GG/M/G/PP/P:PP"
10154-RO-PP_13608,"Vestido Isis Curto","Cor: ROSA PINK, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-curto/?attribute_pa_cor=rosa-pink&attribute_pa_tamanho=pp,"Vestido Curto","Paola Giacomelli",429.99BRL,in stock,10154_13176,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,300.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA PINK:ROSA PINK,tamanho:P/GG/M/G/PP:PP"
10154-LA-GG_13607,"Vestido Isis Curto","Cor: LARANJA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-curto/?attribute_pa_cor=laranja&attribute_pa_tamanho=p,"Vestido Curto","Paola Giacomelli",429.99BRL,in stock,10154_13176,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,300.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA PINK:LARANJA,tamanho:P/GG/M/G/PP:P"
10154-LA-M_13605,"Vestido Isis Curto","Cor: LARANJA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-curto/?attribute_pa_cor=laranja&attribute_pa_tamanho=m,"Vestido Curto","Paola Giacomelli",429.99BRL,in stock,10154_13176,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,300.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA PINK:LARANJA,tamanho:P/GG/M/G/PP:M"
10154-LA-PP_13603,"Vestido Isis Curto","Cor: LARANJA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-curto/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp,"Vestido Curto","Paola Giacomelli",429.99BRL,in stock,10154_13176,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,300.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA PINK:LARANJA,tamanho:P/GG/M/G/PP:PP"
10154-BR-G_13601,"Vestido Isis Curto","Cor: BRANCO, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-curto/?attribute_pa_cor=branco&attribute_pa_tamanho=g,"Vestido Curto","Paola Giacomelli",429.99BRL,in stock,10154_13176,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,300.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA PINK:BRANCO,tamanho:P/GG/M/G/PP:G"
10154-BR-PP_13598,"Vestido Isis Curto","Cor: BRANCO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isis-curto/?attribute_pa_cor=branco&attribute_pa_tamanho=pp,"Vestido Curto","Paola Giacomelli",429.99BRL,in stock,10154_13176,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsisCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,300.99BRL,new,published,,,,,,,"cor:BRANCO/LARANJA/ROSA PINK:BRANCO,tamanho:P/GG/M/G/PP:PP"
10172-LA-P_13594,"Vestido Isabela","Cor: LARANJA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isabela/?attribute_pa_cor=laranja&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",1199.99BRL,in stock,10172_13175,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,839.99BRL,new,staging,,,,,,,"cor:OFF/LARANJA:LARANJA,tamanho:M/G/GG/PP/P:P"
10172-LA-PP_13593,"Vestido Isabela","Cor: LARANJA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isabela/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",1199.99BRL,in stock,10172_13175,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,839.99BRL,new,staging,,,,,,,"cor:OFF/LARANJA:LARANJA,tamanho:M/G/GG/PP/P:PP"
10172-OF-P_13589,"Vestido Isabela","Cor: OFF, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isabela/?attribute_pa_cor=off&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",1199.99BRL,in stock,10172_13175,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,839.99BRL,new,staging,,,,,,,"cor:OFF/LARANJA:OFF,tamanho:M/G/GG/PP/P:P"
10172-OF-PP_13588,"Vestido Isabela","Cor: OFF, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-isabela/?attribute_pa_cor=off&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",1199.99BRL,in stock,10172_13175,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoIsabela_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,839.99BRL,new,staging,,,,,,,"cor:OFF/LARANJA:OFF,tamanho:M/G/GG/PP/P:PP"
10168-BR-P_13584,"Vestido Duda Longo","Cor: BRANCO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg,https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=branco&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",949.99BRL,in stock,10168_13174,,,2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,759.99BRL,new,staging,,,,,,,"cor:ROSA/BRANCO:BRANCO,tamanho:M/GG/G/PP/P:P"
10168-BR-PP_13583,"Vestido Duda Longo","Cor: BRANCO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg,https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=branco&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",949.99BRL,in stock,10168_13174,,,2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,759.99BRL,new,published,,,,,,,"cor:ROSA/BRANCO:BRANCO,tamanho:M/GG/G/PP/P:PP"
10168-RO-PP_13578,"Vestido Duda Longo","Cor: ROSA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34.jpeg,https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",949.99BRL,in stock,10168_13174,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,759.99BRL,new,published,,,,,,,"cor:ROSA/BRANCO:ROSA,tamanho:M/GG/G/PP/P:PP"
10166-BR-P_13574,"Vestido Duda","Cor: BRANCO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30-1.jpeg,https://paolagiacomelli.com.br/produto/vestido-duda/?attribute_pa_cor=branco&attribute_pa_tamanho=p,"Vestido Curto","Paola Giacomelli",799.99BRL,in stock,10166_13173,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30.jpeg,https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.29-1.jpeg,https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30-1.jpeg,https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30.jpeg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,559.99BRL,new,staging,,,,,,,"cor:BRANCO/ROSA:BRANCO,tamanho:G/M/GG/PP/P:P"
10166-BR-PP_13573,"Vestido Duda","Cor: BRANCO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30-1.jpeg,https://paolagiacomelli.com.br/produto/vestido-duda/?attribute_pa_cor=branco&attribute_pa_tamanho=pp,"Vestido Curto","Paola Giacomelli",799.99BRL,in stock,10166_13173,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30.jpeg,https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.29-1.jpeg,https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30-1.jpeg,https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30.jpeg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,559.99BRL,new,staging,,,,,,,"cor:BRANCO/ROSA:BRANCO,tamanho:G/M/GG/PP/P:PP"
10147-DO-M_13570,"Vestido Claudia Longo","Cor: DOURADO, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_03_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-claudia-longo/?attribute_pa_cor=dourado&attribute_pa_tamanho=m,"Vestido Longo","Paola Giacomelli",999.99BRL,in stock,10147_13172,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_03_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,699.99BRL,new,published,,,,,,,"cor:DOURADO:DOURADO,tamanho:PP/P/M/G/GG:M"
10147-DO-P_13569,"Vestido Claudia Longo","Cor: DOURADO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_03_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-claudia-longo/?attribute_pa_cor=dourado&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",999.99BRL,in stock,10147_13172,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_03_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,699.99BRL,new,published,,,,,,,"cor:DOURADO:DOURADO,tamanho:PP/P/M/G/GG:P"
10147-DO-PP_13568,"Vestido Claudia Longo","Cor: DOURADO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_03_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-claudia-longo/?attribute_pa_cor=dourado&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",999.99BRL,in stock,10147_13172,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaLongo_03_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,699.99BRL,new,published,,,,,,,"cor:DOURADO:DOURADO,tamanho:PP/P/M/G/GG:PP"
10146-DO-PP_13563,"Vestido Claudia","Cor: DOURADO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaCurto_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-claudia/?attribute_pa_cor=dourado&attribute_pa_tamanho=pp,"Vestido Curto","Paola Giacomelli",549.99BRL,in stock,10146_13171,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaCurto_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaCurto_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoClaudiaCurto_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,419.99BRL,new,published,,,,,,,"cor:DOURADO:DOURADO,tamanho:PP/P/M/G/GG:PP"
10148-VE-PP_13558,"Vestido Barbara","Cor: VERDE, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_01_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-barbara/?attribute_pa_cor=verde&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",649.99BRL,in stock,10148_13170,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,454.99BRL,new,published,,,,,,,"cor:BRANCO/ROSA/ROXO/VERDE:VERDE,tamanho:M/GG/G/PP/P:PP"
10148-RO-PP_13548,"Vestido Barbara","Cor: ROSA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_04_1000x1503.jpg,https://paolagiacomelli.com.br/produto/vestido-barbara/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",649.99BRL,in stock,10148_13170,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoBarbara_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,454.99BRL,new,published,,,,,,,"cor:BRANCO/ROSA/ROXO/VERDE:ROSA,tamanho:M/GG/G/PP/P:PP"
4131-AZ-GG_13547,"Top Roberta","Estampa: AZUL/BEGE, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/top-roberta/?attribute_pa_estampa=azul-bege&attribute_pa_tamanho=gg,"Top","Paola Giacomelli",219.99BRL,in stock,4131_13169,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,153.99BRL,new,published,,,,,,,"estampa:AZUL/BEGE:AZUL/BEGE,tamanho:PP/P/M/G/GG:GG"
4131-AZ-G_13546,"Top Roberta","Estampa: AZUL/BEGE, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/top-roberta/?attribute_pa_estampa=azul-bege&attribute_pa_tamanho=g,"Top","Paola Giacomelli",219.99BRL,in stock,4131_13169,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,153.99BRL,new,published,,,,,,,"estampa:AZUL/BEGE:AZUL/BEGE,tamanho:PP/P/M/G/GG:G"
4131-AZ-M_13545,"Top Roberta","Estampa: AZUL/BEGE, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/top-roberta/?attribute_pa_estampa=azul-bege&attribute_pa_tamanho=m,"Top","Paola Giacomelli",219.99BRL,in stock,4131_13169,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,153.99BRL,new,published,,,,,,,"estampa:AZUL/BEGE:AZUL/BEGE,tamanho:PP/P/M/G/GG:M"
4131-AZ-P_13544,"Top Roberta","Estampa: AZUL/BEGE, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/top-roberta/?attribute_pa_estampa=azul-bege&attribute_pa_tamanho=p,"Top","Paola Giacomelli",219.99BRL,in stock,4131_13169,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,153.99BRL,new,published,,,,,,,"estampa:AZUL/BEGE:AZUL/BEGE,tamanho:PP/P/M/G/GG:P"
4131-AZ-PP_13543,"Top Roberta","Estampa: AZUL/BEGE, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/produto/top-roberta/?attribute_pa_estampa=azul-bege&attribute_pa_tamanho=pp,"Top","Paola Giacomelli",219.99BRL,in stock,4131_13169,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_01_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_02_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_03_1000x1503.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/11/TopRoberta_04_1000x1503.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,153.99BRL,new,published,,,,,,,"estampa:AZUL/BEGE:AZUL/BEGE,tamanho:PP/P/M/G/GG:PP"
