# ref_application_id 451257172939091
ID	quantity_to_sell_on_facebook	description	condition	mpn	title	availability	price	link	image_link	brand	shipping_length	shipping_height	shipping_width	item_group_id	google_product_category	product_type	shipping_weight	sale_price	sale_price_effective_date
4121-RO-PP	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13243	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=roxo&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-RO-P	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13244	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=roxo&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-RO-M	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13245	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=roxo&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-RO-G	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13246	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=roxo&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-RO-GG	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13247	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=roxo&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-LA-PP	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13248	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-LA-P	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13249	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=laranja&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-LA-M	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13250	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=laranja&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-LA-G	1	"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13251	"Blusa Lis"	"in stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=laranja&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
4121-LA-GG		"Blusa de alça fina regulável com babado nas mangas, tem o toque delicado que você quer.
"	new	13252	"Blusa Lis"	"out of stock"	"219.99 BRL"	https://paolagiacomelli.com.br/produto/blusa-lis/?attribute_pa_cor=laranja&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/BlusaLis_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13148	"Apparel & Accessories > Clothing > Dresses"	"Blusa Manga Curta"	"221 g"	"153.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10151-OF-PP		"Calça pantalona é um clássico queridinho. Possui pregas frontal que dão um charme e bolsos na frente e costas. Além de linda e charmosa ela possui cintura super alta.
"	new	13258	"Calça Ana Luisa"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/calca-ana-luisa/?attribute_pa_cor=off&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAnaLuisa_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13197	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"482 g"	"367.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10151-BE-PP		"Calça pantalona é um clássico queridinho. Possui pregas frontal que dão um charme e bolsos na frente e costas. Além de linda e charmosa ela possui cintura super alta.
"	new	13263	"Calça Ana Luisa"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/calca-ana-luisa/?attribute_pa_cor=bege&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAnaLuisa_04_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13197	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"482 g"	"367.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10151-BE-P		"Calça pantalona é um clássico queridinho. Possui pregas frontal que dão um charme e bolsos na frente e costas. Além de linda e charmosa ela possui cintura super alta.
"	new	13264	"Calça Ana Luisa"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/calca-ana-luisa/?attribute_pa_cor=bege&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAnaLuisa_04_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13197	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"482 g"	"367.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10151-BE-GG		"Calça pantalona é um clássico queridinho. Possui pregas frontal que dão um charme e bolsos na frente e costas. Além de linda e charmosa ela possui cintura super alta.
"	new	13267	"Calça Ana Luisa"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/calca-ana-luisa/?attribute_pa_cor=bege&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAnaLuisa_04_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13197	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"482 g"	"367.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-RO-PP		"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13273	"Calça Andressa"	"out of stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-RO-P		"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13274	"Calça Andressa"	"out of stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=rosa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-RO-M		"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13275	"Calça Andressa"	"out of stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-LA-PP	1	"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13278	"Calça Andressa"	"in stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-LA-P	1	"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13279	"Calça Andressa"	"in stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=laranja&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-LA-M		"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13280	"Calça Andressa"	"out of stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=laranja&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10163-LA-G		"Calca slim feita com tecido leve e caimento fluido. Possui bolso, elástico no cós e detalhe de amarração na barra. A peça confortável que estava faltando no seu guarda-roupa.
"	new	13281	"Calça Andressa"	"out of stock"	"349.99 BRL"	https://paolagiacomelli.com.br/produto/calca-andressa/?attribute_pa_cor=laranja&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaAndressa_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13150	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"435 g"	"244.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10145-JE-PP	1	"Calça jeans mom com rasgos é a calça básica diferenciada que você estava procurando. Essa calça maravilhosa tem cintura alta, cós com fechamento por zíper, 2 bolsos frontais, 2 bolsos traseiros.
"	new	13283	"Calça Jeans Mom"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-mom/?attribute_pa_cor=jeans&attribute_pa_tamanho=34	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaJeansMom_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13151	"Apparel & Accessories > Clothing > Dresses"	"Calça Slim"	"635 g"	"265.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10145-JE-P	1	"Calça jeans mom com rasgos é a calça básica diferenciada que você estava procurando. Essa calça maravilhosa tem cintura alta, cós com fechamento por zíper, 2 bolsos frontais, 2 bolsos traseiros.
"	new	13284	"Calça Jeans Mom"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-mom/?attribute_pa_cor=jeans&attribute_pa_tamanho=36	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaJeansMom_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13151	"Apparel & Accessories > Clothing > Dresses"	"Calça Slim"	"635 g"	"265.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10145-JE-M	1	"Calça jeans mom com rasgos é a calça básica diferenciada que você estava procurando. Essa calça maravilhosa tem cintura alta, cós com fechamento por zíper, 2 bolsos frontais, 2 bolsos traseiros.
"	new	13285	"Calça Jeans Mom"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-mom/?attribute_pa_cor=jeans&attribute_pa_tamanho=38	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaJeansMom_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13151	"Apparel & Accessories > Clothing > Dresses"	"Calça Slim"	"635 g"	"265.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10145-JE-G	1	"Calça jeans mom com rasgos é a calça básica diferenciada que você estava procurando. Essa calça maravilhosa tem cintura alta, cós com fechamento por zíper, 2 bolsos frontais, 2 bolsos traseiros.
"	new	13286	"Calça Jeans Mom"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-mom/?attribute_pa_cor=jeans&attribute_pa_tamanho=40	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaJeansMom_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13151	"Apparel & Accessories > Clothing > Dresses"	"Calça Slim"	"635 g"	"265.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10145-JE-GG	1	"Calça jeans mom com rasgos é a calça básica diferenciada que você estava procurando. Essa calça maravilhosa tem cintura alta, cós com fechamento por zíper, 2 bolsos frontais, 2 bolsos traseiros.
"	new	13287	"Calça Jeans Mom"	"in stock"	"379.99 BRL"	https://paolagiacomelli.com.br/produto/calca-jeans-mom/?attribute_pa_cor=jeans&attribute_pa_tamanho=42	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaJeansMom_03_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13151	"Apparel & Accessories > Clothing > Dresses"	"Calça Slim"	"635 g"	"265.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-VE-PP		"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13288	"Calça Mari"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=verde&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-VE-P		"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13289	"Calça Mari"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=verde&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-VE-M	1	"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13290	"Calça Mari"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=verde&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-VE-G	1	"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13291	"Calça Mari"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=verde&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-VE-GG	1	"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13292	"Calça Mari"	"in stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=verde&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-FU-PP		"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13293	"Calça Mari"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=fucsia&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-FU-G		"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13296	"Calça Mari"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=fucsia&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10159-FU-GG		"Calça feita em tecido crepe com caimento fluído. Com shape slim, pregas e detalhe de abertura e fechamento de botão na barra. Proposta moderna e estilosa.
"	new	13297	"Calça Mari"	"out of stock"	"369.99 BRL"	https://paolagiacomelli.com.br/produto/calca-mari/?attribute_pa_cor=fucsia&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/CalcaMari_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13198	"Apparel & Accessories > Clothing > Dresses"	"Calça > Calça Slim"	"452 g"	"295.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
